업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,추천수,상품명,상품가격(일반)(원)
8867,현대골프,13,기타서비스업종,서울특별시 관악구 양녕로 66 3층,888-0770,2,골프연습장이용료(1달),60000
8899,힐링이발관,5,이 미용업,서울특별시 영등포구 당산로10길 15 (당산동1가),0,2,염색,8000
8961,행복한이발관,5,이 미용업,서울특별시 은평구 통일로69길 33 (대조동),-,2,염색커트,17000
8950,용갈비,1,한식,서울특별시 구로동로 96-4 (구로동),02-869-2442,2,삼겹살(국200g),10000
8961,행복한이발관,5,이 미용업,서울특별시 은평구 통일로69길 33 (대조동),-,2,커트,7000
8796,명동분식,1,한식,서울특별시 중랑구 면목로37길 13 (면목동),437-0845,2,김밥,1000
8829,모아그린세탁소,7,세탁업,서울특별시 관악구 신림로 275-1 (신림동),865-2484,2,세탁료(양복1벌),5000
8881,현대미용실,5,이 미용업,서울특별시 은평구 불광로 95 (불광동),02-359-3834,2,파마,35000
8795,현정미용실,5,이 미용업,서울특별시 중랑구 면목로33길 14 (면목동),492-8637,2,커트,5000
9014,정미용실,5,이 미용업,서울특별시 관악구 약수암길 3 (신림동),02-867-5676,1,커트,5000
9012,형제갈비,1,한식,서울특별시 구로구 구로동로18길 20-6 (구로동),02-868-1354,1,돼지갈비(국200g),10000
9012,형제갈비,1,한식,서울특별시 구로구 구로동로18길 20-6 (구로동),02-868-1354,1,삼겹살(국200g),10000
9013,착한우동짜장,2,중식,서울특별시 관악구 신림로 255 (신림동),없음,1,우동,3500
9014,정미용실,5,이 미용업,서울특별시 관악구 약수암길 3 (신림동),02-867-5676,1,파마,15000
9013,착한우동짜장,2,중식,서울특별시 관악구 신림로 255 (신림동),없음,1,짜장면,3500
9182,예자네밥상,1,한식,서울특별시 강남구 테헤란로114길 30 (대치동),02-553-4675,0,반도리탕,8000
9179,예향,2,중식,서울특별시 강남구 역삼로7길 3 (역삼동),02-539-4431,0,짜장면,4500
9230,풍경한식,1,한식,서울특별시 강남구 광평로47길 17 (수서동 신동아아파트) 지하1층 5호,02-3411-0005,0,된장찌개,5000
9118,육합춘,2,중식,서울특별시 금천구 시흥대로26길 5 (시흥동),02-802-0133,0,짬뽕,5000
9131,대영식당,1,한식,서울특별시 강남구 강남대로62길 30 대영빌딩 103호 (역삼동),02-566-1373,0,김치찌개,4500
9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 (대치동),02-561-4260,0,생선구이,7000
9248,행운식당,1,한식,서울특별시 강남구 선릉로 328 (대치동),02-561-4260,0,나물비빔밥,6000
9100,얼큰순대국,1,한식,서울특별시 금천구 범안로 1201 1층 (독산동),02-809-8550,0, 뚝불고기 ,6000
9131,대영식당,1,한식,서울특별시 강남구 강남대로62길 30 대영빌딩 103호 (역삼동),02-566-1373,0,된장찌개,4500
9251,양평해장국,1,한식,서울특별시 강남구 논현로12길 19-7 (개포동),02-578-4464,0,순대국,6000
9131,대영식당,1,한식,서울특별시 강남구 강남대로62길 30 대영빌딩 103호 (역삼동),02-566-1373,0,순두부찌개,4500
9239,카와블러썸,13,기타서비스업종,서울특별시 금천구 남부순환로108길 30 (가산동),02-867-4952,0,카페라떼,3000
9021,신진미용실,5,이 미용업,서울특별시 강북구 한천로 1104 (수유동),02-993-3337,0,커트,6000
9393,헤어스타,5,이 미용업,서울특별시 마포구 독막로 266 2층 (대흥동 태영아파트중앙상가),02-713-7576,0,커트,12000
9393,헤어스타,5,이 미용업,서울특별시 마포구 독막로 266 2층 (대흥동 태영아파트중앙상가),02-713-7576,0,파마,40000
9391,하버드미용실,5,이 미용업,서울특별시 서울 관악구 행운1나길 16,-,0,파마,15000
9096,조여사네집,1,한식,서울특별시 금천구 벚꽃로 130 (독산동),02-859-7418,0,특선,4500
9096,조여사네집,1,한식,서울특별시 금천구 벚꽃로 130 (독산동),02-859-7418,0,순대국,5000
9391,하버드미용실,5,이 미용업,서울특별시 서울 관악구 행운1나길 16,-,0,커트,5000
9328,마샬 미용실,5,이 미용업,서울특별시 동작구 만양로14길 8 (노량진동),815-2708,0,파마,30000
9330,자야 미용실,5,이 미용업,서울특별시 동작구 여의대방로24길 70 (신대방동),821-8571,0,커트,10000
9330,자야 미용실,5,이 미용업,서울특별시 동작구 여의대방로24길 70 (신대방동),821-8571,0,파마,30000
9132,고향한식부페,1,한식,서울특별시 강남구 논현로72길 20 (역삼동),000-0000,0,한식뷔페,4000
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,비빔밥,3900
9089,홍두깨손칼국수,1,한식,서울특별시 금천구 독산로39길 11 (시흥동),02-892-2060,0,잔치국수,2500
9236,서희네,1,한식,서울특별시 강남구 개포로22길 41 (개포동),070-8151-7281,0,된장찌개,7000
9236,서희네,1,한식,서울특별시 강남구 개포로22길 41 (개포동),070-8151-7281,0,고등어구이,7000
9359,비바비보 앤 호프,4,기타외식업(다방패스트푸드등),서울특별시 논현로136길 5-3,02-545-5982,0,까르보나라,5900
9359,비바비보 앤 호프,4,기타외식업(다방패스트푸드등),서울특별시 논현로136길 5-3,02-545-5982,0,할라피뇨,5900
9351,엄마손김밥,4,기타외식업(다방패스트푸드등),서울특별시 언주로 314 강남프라자B113호,02-557-5733,0,카레라이스 ,5500
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,0,갈비탕,6000
9284,성상등갈비,1,한식,서울특별시 동작구 신대방길 108 (신대방동),848-1151,0,냉면,7000
9285,이고시다,1,한식,서울특별시 동작구 여의대방로22길 98 (신대방동),821-7007,0,해물순두부찌개,6000
9328,마샬 미용실,5,이 미용업,서울특별시 동작구 만양로14길 8 (노량진동),815-2708,0,커트,9000
9217,쉼터기원,13,기타서비스업종,서울특별시 강동구 양재대로 1389 (성내동) 3층,,0,기원,3000
9303,다독이네 숯불갈비,1,한식,서울특별시 동작구 노량진로 106-5 (노량진동),6101-9299,0,돼지갈비(수입산 200g),9000
9310,엄마손김밥,1,한식,서울특별시 동작구 등용로14길 81 (노량진동),817-0779,0,백반,5000
9120,신가네참숯민물장어,1,한식,서울특별시 금천구 시흥대로52길 18 (시흥동),02-802-2999,0,삼겹살,6000
9120,신가네참숯민물장어,1,한식,서울특별시 금천구 시흥대로52길 18 (시흥동),02-802-2999,0,장어탕,7000
9117,장수숯불갈비,1,한식,서울특별시 금천구 시흥대로56길 18 (시흥동),02-805-8284,0,돼지갈비,10000
9336,조양사 세탁소,7,세탁업,서울특별시 동작구 사당로22길 44 (사당동),583-3723,0,세탁료,6000
9327,힐링헤어,5,이 미용업,서울특별시 동작구 성대로12길 8 (상도동),6095-1595,0,파마,30000
9048,남원수창골추어탕,1,한식,서울특별시 마포구 망원로11길 3 (망원동),02-322-3230,0,추어돈가스,6000
9168,우리집 맛자랑,1,한식,서울특별시 중구 퇴계로20길 26 (남산동2가),02-319-8939,0,김치볶음밥,5000
9187,참맛 닭곰탕,1,한식,서울특별시 마포구 망원로8길 36 (망원동),336-9945,0,닭곰탕(특),6000
9064,포천이동갈비촌,1,한식,서울특별시 관악구 신원로 40-12 (신림동),02-884-7109,0,돼지갈비(300g),12000
9363,복지로분식,1,한식,서울특별시 중구 동호로11길 40 (신당동 상춘),02-2234-2525,0,김밥,2000
9263,지영미용실,5,이 미용업,서울특별시 마포구 만리재로 20-13 (신공덕동),02-707-2551,0,커트,10000
9263,지영미용실,5,이 미용업,서울특별시 마포구 만리재로 20-13 (신공덕동),02-707-2551,0,파마,30000
9055,가정식백반 반색,1,한식,서울특별시 강남구 선릉로6길 19 (개포동),00-000-0000,0,백반,6000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,뚝불고기,6500
9337,라인헤어,5,이 미용업,서울특별시 동작구 사당로16가길 42 (사당동),583-1614,0,커트,10000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,낙지덮밥,6500
9178,역삼정,1,한식,서울특별시 강남구 역삼로19길 31 (역삼동),02-539-7107,0,청국장,6000
9381,팔팔한상,1,한식,서울특별시 밤고개로1길 10 현대벤처빌 B1 ,02-451-1550,0,제육쌈(흑돼지150g),8000
9353,착한미용실,5,이 미용업,서울특별시 언주로67길 19 1층 103호,02-558-1706,0,펌(영양추가),35000
9353,착한미용실,5,이 미용업,서울특별시 언주로67길 19 1층 103호,02-558-1706,0,염색(뿌리염색+영양),20000
9364,채미미용실,5,이 미용업,서울특별시 중구 다산로 101 (신당동),02-2234-8339,0,펌,30000
9353,착한미용실,5,이 미용업,서울특별시 언주로67길 19 1층 103호,02-558-1706,0,컷트,10000
9220,힘북이용원,5,이 미용업,서울특별시 노원구 동일로 1390 상계주공6단지 상가 204 (상계동),02-931-2331,0,커트,5000
9265,커피농부와정원,4,기타외식업(다방패스트푸드등),서울특별시 마포구 월드컵로42길 14 102호 (상암동),02-307-0123,0,카페라떼,3500
9178,역삼정,1,한식,서울특별시 강남구 역삼로19길 31 (역삼동),02-539-7107,0,고추장불고기,7000
9400,명동만두,4,기타외식업(다방패스트푸드등),서울특별시 역삼로 133,02-2052-7776,0,고기떡만두국,6500
9319,돈까스 참 잘하는 집,3,경양식일식,서울특별시 동작구 보라매로5길 43 (신대방동 보라매삼성쉐르빌),831-9989,0,생선까스,7000
9323,남원 추어탕,1,한식,서울특별시 동작구 동작대로15길 15 (사당동),522-6243,0,추어탕,7000
9178,역삼정,1,한식,서울특별시 강남구 역삼로19길 31 (역삼동),02-539-7107,0,부추된장비빔밥,6000
9250,김밥여행,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로4길 47 (개포동),02-571-0747,0,김치볶음밥,5500
9346,대풍참숯갈비,1,한식,서울특별시 논현로76길 8,02-564-6563,0,돼지왕갈비(250g),13000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-459-9488,0,뼈해장국,6000
9118,육합춘,2,중식,서울특별시 금천구 시흥대로26길 5 (시흥동),02-802-0133,0,짜장면,3000
9141,이삭칼국수,1,한식,서울특별시 서대문구 증가로 101 (남가좌동),3152-8882,0,칼국수,4500
9283,주연헤어센스,5,이 미용업,서울특별시 마포구 희우정로10길 30 (망원동),02-332-1777,0,파마,20000
9194,홍두깨손칼국수,1,한식,서울특별시 도봉구 도당로13가길 13 (방학동),375-2727,0,옛날손칼국수,3500
9389,버거랩,4,기타외식업(다방패스트푸드등),서울특별시 서울 관악구 신림로12길 5,02-876-1225,0,수제치즈버거,3000
9175,향원,2,중식,서울특별시 노원구 석계로 27 (월계동),02-941-3344,0,자장면,3000
9209,건영사우나,6,목욕업,서울특별시 성동구 동일로 263 (송정동 송정동 건영아파트),02-464-9888,0,찜질방 이용료,7000
9122,종로한정식,1,한식,서울특별시 광진구 아차산로40길 8 (자양동),457-2411,0,김치찌개,5000
9122,종로한정식,1,한식,서울특별시 광진구 아차산로40길 8 (자양동),457-2411,0,된장찌개,5000
9194,홍두깨손칼국수,1,한식,서울특별시 도봉구 도당로13가길 13 (방학동),375-2727,0,손수제비,3500
9302,국수뜨락,1,한식,서울특별시 구로구 구로중앙로 43 (구로동),02-862-9868,0,청국장,6500
9199,착한이발,5,이 미용업,서울특별시 강북구 도봉로 371 (수유동),070-8866-2350,0,커트,7000
9302,국수뜨락,1,한식,서울특별시 구로구 구로중앙로 43 (구로동),02-862-9868,0,돌솥알밥,7000
9302,국수뜨락,1,한식,서울특별시 구로구 구로중앙로 43 (구로동),02-862-9868,0,들깨수제비,6500
9101,홍능갈비,1,한식,서울특별시 금천구 범안로21길 6 (독산동),02-894-8292,0,삼겹,12000
9101,홍능갈비,1,한식,서울특별시 금천구 범안로21길 6 (독산동),02-894-8292,0,냉면,5000
9362,감동헤어,5,이 미용업,서울특별시 광진구 자양로9길 32 (자양동),,0,단백질펌,50000
9104,자연화로구이,1,한식,서울특별시 금천구 시흥대로153길 42 (가산동),02-862-8535,0,부페,5000
9138,소문난냉면,1,한식,서울특별시 서대문구 거북골로 210 (북가좌동),373-7673,0,냉면,4500
9146,나주식당,1,한식,서울특별시 연세로 10-1,364-9982,0,불고기,9000
9036,생삼이네,1,한식,서울특별시 서대문구 통일로37길 38 (홍제동),02-6337-8621,0,삼겹살,5900
9388,서울밥집 봉천점,1,한식,서울특별시 관악구 봉천동 927-18,-,0,비빔밥,3900
9253,손칼국수&손만두,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-445-1585,0,얼큰이칼국수,6000
9021,신진미용실,5,이 미용업,서울특별시 강북구 한천로 1104 (수유동),02-993-3337,0,파마,15000
9121,보광식당,1,한식,서울특별시 광진구 아차산로 341 (자양동),456-3707,0,된장찌개,6000
9336,조양사 세탁소,7,세탁업,서울특별시 동작구 사당로22길 44 (사당동),583-3723,0,수선료,3000
9194,홍두깨손칼국수,1,한식,서울특별시 도봉구 도당로13가길 13 (방학동),375-2727,0,소고기콩나물밥,4000
9264,냠냠분식,1,한식,서울특별시 마포구 모래내로7길 89 1층 2호(성산동),,0,김밥,2000
9264,냠냠분식,1,한식,서울특별시 마포구 모래내로7길 89 1층 2호(성산동),,0,신라면,3000
9196,남원추어탕,1,한식,서울특별시 도봉구 해등로 83 (창동),902-0056,0,추어탕(경로우대),5000
9196,남원추어탕,1,한식,서울특별시 도봉구 해등로 83 (창동),902-0056,0,추어탕(일반),8000
9257,백조미용실,5,이 미용업,서울특별시 도봉구 도봉로160길 17 (도봉동),02-955-2615,0,커트,7000
9257,백조미용실,5,이 미용업,서울특별시 도봉구 도봉로160길 17 (도봉동),02-955-2615,0,파마,20000
9266,경성커피컴퍼니,4,기타외식업(다방패스트푸드등),서울특별시 마포구 삼개로 7-1 (도화동),,0,아메리카노,2500
9266,경성커피컴퍼니,4,기타외식업(다방패스트푸드등),서울특별시 마포구 삼개로 7-1 (도화동),,0,카페라떼,3000
9137,화순식당,1,한식,서울특별시 서대문구 증가로24마길 47 (북가좌동 에코더블레스),376-2062,0,백반,5000
9036,생삼이네,1,한식,서울특별시 서대문구 통일로37길 38 (홍제동),02-6337-8621,0,생삼겹살,10000
9197,커피홀릭,4,기타외식업(다방패스트푸드등),서울특별시 은평구 응암로 250-1 (응암동),02-354-4334,0,카페라떼,3500
9150,전성시대,1,한식,서울특별시 서대문구 응암로 69 (북가좌동),070-8289-8573,0,쇠고기,9900
9135,청와면옥함흥냉면,1,한식,서울특별시 서대문구 응암로 94 (북가좌동),309-8395,0,갈비탕,7000
9134,낙원식당,1,한식,서울특별시 서대문구 응암로 141 (북가좌동),303-2088,0,불고기,7000
9032,만리장성,2,중식,서울특별시 서대문구 홍은중앙로 106 (홍은동),02-396-9970,0,짬뽕,4500
9032,만리장성,2,중식,서울특별시 서대문구 홍은중앙로 106 (홍은동),02-396-9970,0,자장면,4000
9149,한잎,1,한식,서울특별시 서대문구 세무서7길 6-2 (홍제동),391-7770,0,칼국수,3500
9354,서평기사식당,1,한식,서울특별시 개포로 646,02-2226-1005,0, 닭칼국수 ,7000
9185,더스푼,1,한식,서울특별시 강남구 역삼로 517 (대치동),02-567-9889,0,한식뷔페,6000
9054,강남본돼지갈비,1,한식,서울특별시 강남구 개포로22길 27 (개포동),02-575-3792,0,돼지갈비(300g),15000
